ch4_20220315144930.mat,635528.0
ch5_20220315144930.mat,635395.0
ch8_20220315144930.mat,635640.0
ch9_20220315144930.mat,635646.0
ch10_20220315144930.mat,635656.0
ch11_20220315144930.mat,636712.0
ch1_20220315144931.mat,681160.0
ch2_20220315144931.mat,681064.0
ch3_20220315144931.mat,681024.0
ch4_20220315144931.mat,680855.0
ch5_20220315144931.mat,680795.0
ch8_20220315144931.mat,680886.0
ch9_20220315144931.mat,681034.0
ch10_20220315144931.mat,681077.0
ch11_20220315144931.mat,681257.0
ch12_20220315144931.mat,681281.0
ch1_20220315144931.mat,2595966.0
ch2_20220315144931.mat,2595739.0
ch3_20220315144931.mat,2595721.0
ch4_20220315144931.mat,2595637.0
ch5_20220315144931.mat,2595506.0
ch8_20220315144931.mat,2595612.0
ch9_20220315144931.mat,2595800.0
ch10_20220315144931.mat,2595804.0
ch11_20220315144931.mat,2596064.0
ch1_20220315144932.mat,271244.0
ch2_20220315144932.mat,270928.0
ch3_20220315144932.mat,270963.0
ch4_20220315144932.mat,270836.0
ch5_20220315144932.mat,270718.0
ch8_20220315144932.mat,270775.0
ch9_20220315144932.mat,270888.0
ch10_20220315144932.mat,271014.0
ch11_20220315144932.mat,271193.0
ch12_20220315144932.mat,271251.0
ch1_20220315144935.mat,1385869.0
ch2_20220315144935.mat,1385361.0
ch3_20220315144935.mat,1385566.0
ch4_20220315144935.mat,1385419.0
ch5_20220315144935.mat,1385248.0
ch8_20220315144935.mat,1385175.0
ch9_20220315144935.mat,1385396.0
ch10_20220315144935.mat,1385482.0
ch11_20220315144935.mat,1385619.0
ch1_20220315144936.mat,2569709.0
ch2_20220315144936.mat,2569492.0
ch3_20220315144936.mat,2569433.0
ch4_20220315144936.mat,2569347.0
ch5_20220315144936.mat,2569248.0
ch8_20220315144936.mat,2569209.0
ch9_20220315144936.mat,2569308.0
ch10_20220315144936.mat,2569429.0
ch11_20220315144936.mat,2569626.0
ch1_20220315144937.mat,796518.0
ch2_20220315144937.mat,795325.0
ch3_20220315144937.mat,795378.0
ch4_20220315144937.mat,795168.0
ch5_20220315144937.mat,794955.0
ch8_20220315144937.mat,795116.0
ch9_20220315144937.mat,795241.0
ch10_20220315144937.mat,795419.0
ch11_20220315144937.mat,795542.0
ch1_20220315144938.mat,2348942.0
ch2_20220315144938.mat,2348382.0
ch3_20220315144938.mat,2348572.0
ch4_20220315144938.mat,2348353.0
ch5_20220315144938.mat,2348093.0
ch8_20220315144938.mat,2348322.0
ch9_20220315144938.mat,2348088.0
ch10_20220315144938.mat,2348364.0
ch11_20220315144938.mat,2348743.0
ch1_20220315144939.mat,379473.0
ch2_20220315144939.mat,379050.0
ch3_20220315144939.mat,379131.0
ch4_20220315144939.mat,378963.0
ch5_20220315144939.mat,378939.0
ch8_20220315144939.mat,378854.0
ch9_20220315144939.mat,378934.0
ch10_20220315144939.mat,379105.0
ch11_20220315144939.mat,379248.0
ch1_20220315144940.mat,964249.0
ch2_20220315144940.mat,964290.0
ch3_20220315144940.mat,964501.0
ch4_20220315144940.mat,964614.0
ch5_20220315144940.mat,964751.0
ch8_20220315144940.mat,964713.0
ch9_20220315144940.mat,964590.0
ch10_20220315144940.mat,964502.0
ch11_20220315144940.mat,964366.0
ch12_20220315144940.mat,964302.0
ch1_20220315144944.mat,648832.0
ch2_20220315144944.mat,648480.0
ch3_20220315144944.mat,648614.0
ch4_20220315144944.mat,648321.0
ch5_20220315144944.mat,648079.0
ch8_20220315144944.mat,648261.0
ch9_20220315144944.mat,648392.0
ch10_20220315144944.mat,648471.0
ch11_20220315144944.mat,648620.0
ch1_20220315144945.mat,322838.0
ch2_20220315144945.mat,322457.0
ch3_20220315144945.mat,322447.0
ch4_20220315144945.mat,322457.0
ch5_20220315144945.mat,322266.0
ch8_20220315144945.mat,322301.0
ch9_20220315144945.mat,322450.0
ch10_20220315144945.mat,322501.0
ch11_20220315144945.mat,322617.0
ch12_20220315144945.mat,322680.0
ch1_20220315144946.mat,774518.0
ch2_20220315144946.mat,774583.0
ch3_20220315144946.mat,774676.0
ch4_20220315144946.mat,775534.0
ch5_20220315144946.mat,775126.0
ch8_20220315144946.mat,775278.0
ch9_20220315144946.mat,775163.0
ch10_20220315144946.mat,775003.0
ch1_20220315144946.mat,2022023.0
ch2_20220315144946.mat,2021604.0
ch3_20220315144946.mat,2021707.0
ch4_20220315144946.mat,2021591.0
ch5_20220315144946.mat,2021420.0
ch8_20220315144946.mat,2021501.0
ch9_20220315144946.mat,2021601.0
ch10_20220315144946.mat,2021711.0
ch11_20220315144946.mat,2022062.0
ch1_20220315144947.mat,2508948.0
ch2_20220315144947.mat,2508676.0
ch3_20220315144947.mat,2508694.0
ch4_20220315144947.mat,2508624.0
ch5_20220315144947.mat,2508539.0
ch8_20220315144947.mat,2508507.0
ch9_20220315144947.mat,2508701.0
ch10_20220315144947.mat,2508584.0
ch11_20220315144947.mat,2508969.0
ch1_20220315144950.mat,2803132.0
ch2_20220315144950.mat,2802654.0
ch3_20220315144950.mat,2802608.0
ch4_20220315144950.mat,2802455.0
ch5_20220315144950.mat,2802369.0
ch8_20220315144950.mat,2802372.0
ch9_20220315144950.mat,2802541.0
ch10_20220315144950.mat,2802610.0
ch6_20220315144951.mat,368945.0
ch1_20220315144955.mat,61567.0
ch2_20220315144955.mat,61204.0
ch3_20220315144955.mat,61214.0
ch4_20220315144955.mat,61047.0
ch5_20220315144955.mat,60923.0
ch8_20220315144955.mat,60911.0
ch9_20220315144955.mat,60953.0
ch10_20220315144955.mat,61237.0
ch1_20220315144955.mat,1971478.0
ch2_20220315144955.mat,1971487.0
ch3_20220315144955.mat,1971382.0
ch4_20220315144955.mat,1971272.0
ch5_20220315144955.mat,1971131.0
ch8_20220315144955.mat,1971123.0
ch9_20220315144955.mat,1971266.0
ch10_20220315144955.mat,1971406.0
ch1_20220315144957.mat,427802.0
ch2_20220315144957.mat,427582.0
ch3_20220315144957.mat,427435.0
ch4_20220315144957.mat,427355.0
ch5_20220315144957.mat,427294.0
ch8_20220315144957.mat,427687.0
ch9_20220315144957.mat,427523.0
ch10_20220315144957.mat,427534.0
ch11_20220315144957.mat,427831.0
ch1_20220315144957.mat,2740123.0
ch2_20220315144957.mat,2740045.0
ch3_20220315144957.mat,2739973.0
ch4_20220315144957.mat,2739803.0
ch5_20220315144957.mat,2739679.0
ch8_20220315144957.mat,2739695.0
ch9_20220315144957.mat,2739805.0
ch10_20220315144957.mat,2739885.0
ch1_20220315145004.mat,935442.0
ch2_20220315145004.mat,935126.0
ch3_20220315145004.mat,935168.0
ch4_20220315145004.mat,935038.0
ch5_20220315145004.mat,934970.0
ch6_20220315145004.mat,934901.0
ch8_20220315145004.mat,935016.0
ch9_20220315145004.mat,935145.0
ch10_20220315145004.mat,935217.0
ch11_20220315145004.mat,935443.0
ch12_20220315145004.mat,935463.0
ch1_20220315145006.mat,1719907.0
ch2_20220315145006.mat,1719646.0
ch3_20220315145006.mat,1719588.0
ch4_20220315145006.mat,1719557.0
ch5_20220315145006.mat,1719449.0
ch8_20220315145006.mat,1719521.0
ch9_20220315145006.mat,1719650.0
ch10_20220315145006.mat,1719796.0
ch11_20220315145006.mat,1719890.0
ch1_20220315145007.mat,744546.0
ch2_20220315145007.mat,744558.0
ch3_20220315145007.mat,744778.0
ch4_20220315145007.mat,744846.0
ch5_20220315145007.mat,744889.0
ch8_20220315145007.mat,744911.0
ch9_20220315145007.mat,744911.0
ch10_20220315145007.mat,744737.0
ch11_20220315145007.mat,744678.0
ch12_20220315145007.mat,744704.0
ch1_20220315145008.mat,2758884.0
ch2_20220315145008.mat,2758943.0
ch3_20220315145008.mat,2759137.0
ch4_20220315145008.mat,2759221.0
ch8_20220315145008.mat,2759091.0
ch1_20220315145009.mat,55000.0
ch2_20220315145009.mat,54633.0
ch3_20220315145009.mat,54648.0
ch4_20220315145009.mat,54537.0
ch5_20220315145009.mat,54369.0
ch8_20220315145009.mat,54468.0
ch9_20220315145009.mat,54587.0
ch10_20220315145009.mat,54704.0
ch11_20220315145009.mat,54968.0
ch1_20220315145010.mat,2212543.0
ch2_20220315145010.mat,2212186.0
ch3_20220315145010.mat,2212286.0
ch4_20220315145010.mat,2212172.0
ch5_20220315145010.mat,2212065.0
ch6_20220315145010.mat,2212172.0
ch8_20220315145010.mat,2212118.0
ch9_20220315145010.mat,2212224.0
ch10_20220315145010.mat,2212255.0
ch11_20220315145010.mat,2212454.0
ch12_20220315145010.mat,2212755.0
ch1_20220315145013.mat,2532829.0
ch2_20220315145013.mat,2532714.0
ch3_20220315145013.mat,2532604.0
ch4_20220315145013.mat,2532496.0
ch5_20220315145013.mat,2532417.0
ch8_20220315145013.mat,2532411.0
ch9_20220315145013.mat,2532505.0
ch10_20220315145013.mat,2532636.0
ch11_20220315145013.mat,2532771.0
ch1_20220315145013.mat,2898204.0
ch2_20220315145013.mat,2897787.0
ch3_20220315145013.mat,2897804.0
ch4_20220315145013.mat,2897729.0
ch5_20220315145013.mat,2897665.0
ch8_20220315145013.mat,2897555.0
ch9_20220315145013.mat,2897624.0
ch10_20220315145013.mat,2897901.0
ch11_20220315145013.mat,2897983.0
ch12_20220315145013.mat,2898207.0
ch1_20220315145014.mat,2370422.0
ch2_20220315145014.mat,2370493.0
ch3_20220315145014.mat,2370584.0
ch4_20220315145014.mat,2370650.0
ch5_20220315145014.mat,2370743.0
ch6_20220315145014.mat,2371048.0
ch7_20220315145014.mat,2370869.0
ch8_20220315145014.mat,2370709.0
ch9_20220315145014.mat,2370624.0
ch10_20220315145014.mat,2370596.0
ch11_20220315145014.mat,2370464.0
ch12_20220315145014.mat,2370405.0
ch1_20220315145015.mat,156649.0
ch2_20220315145015.mat,156285.0
ch3_20220315145015.mat,156266.0
ch4_20220315145015.mat,156258.0
ch5_20220315145015.mat,156072.0
ch6_20220315145015.mat,156002.0
ch7_20220315145015.mat,156174.0
ch8_20220315145015.mat,156294.0
ch9_20220315145015.mat,156344.0
ch10_20220315145015.mat,156379.0
ch11_20220315145015.mat,156481.0
ch12_20220315145015.mat,156670.0
ch1_20220315145015.mat,1100626.0
ch2_20220315145015.mat,1100389.0
ch3_20220315145015.mat,1100274.0
ch4_20220315145015.mat,1100210.0
ch5_20220315145015.mat,1100156.0
ch6_20220315145015.mat,1100015.0
ch7_20220315145015.mat,1100160.0
ch8_20220315145015.mat,1100252.0
ch9_20220315145015.mat,1100377.0
ch10_20220315145015.mat,1100467.0
ch11_20220315145015.mat,1100593.0
ch12_20220315145015.mat,1100648.0
ch1_20220315145015.mat,1274965.0
ch2_20220315145015.mat,1274665.0
ch3_20220315145015.mat,1274552.0
ch4_20220315145015.mat,1274508.0
ch5_20220315145015.mat,1274386.0
ch6_20220315145015.mat,1274321.0
ch7_20220315145015.mat,1274470.0
ch8_20220315145015.mat,1274536.0
ch9_20220315145015.mat,1274639.0
ch10_20220315145015.mat,1274695.0
ch11_20220315145015.mat,1274864.0
ch12_20220315145015.mat,1274925.0
ch1_20220315145015.mat,1462877.0
ch2_20220315145015.mat,1462797.0
ch3_20220315145015.mat,1462664.0
ch4_20220315145015.mat,1462600.0
ch5_20220315145015.mat,1462510.0
ch6_20220315145015.mat,1462470.0
ch7_20220315145015.mat,1462550.0
ch8_20220315145015.mat,1462707.0
ch9_20220315145015.mat,1462749.0
ch10_20220315145015.mat,1462693.0
ch11_20220315145015.mat,1462740.0
ch12_20220315145015.mat,1462921.0
ch1_20220315145015.mat,1903892.0
ch2_20220315145015.mat,1903562.0
ch3_20220315145015.mat,1903486.0
ch4_20220315145015.mat,1903477.0
ch5_20220315145015.mat,1903402.0
ch6_20220315145015.mat,1903302.0
ch7_20220315145015.mat,1903495.0
ch8_20220315145015.mat,1903450.0
ch9_20220315145015.mat,1903662.0
ch10_20220315145015.mat,1903739.0
ch11_20220315145015.mat,1903718.0
ch12_20220315145015.mat,1903937.0
ch1_20220315145015.mat,2687975.0
ch2_20220315145015.mat,2687953.0
ch3_20220315145015.mat,2687709.0
ch4_20220315145015.mat,2687610.0
ch5_20220315145015.mat,2687520.0
ch7_20220315145015.mat,2687537.0
ch8_20220315145015.mat,2687704.0
ch9_20220315145015.mat,2687728.0
ch10_20220315145015.mat,2687864.0
ch11_20220315145015.mat,2687992.0
ch12_20220315145015.mat,2687994.0
ch1_20220315145016.mat,417946.0
ch2_20220315145016.mat,417793.0
ch3_20220315145016.mat,417601.0
ch4_20220315145016.mat,417595.0
ch5_20220315145016.mat,417438.0
ch6_20220315145016.mat,417307.0
ch7_20220315145016.mat,417421.0
ch8_20220315145016.mat,417529.0
ch9_20220315145016.mat,417645.0
ch10_20220315145016.mat,417689.0
ch11_20220315145016.mat,417844.0
ch12_20220315145016.mat,417960.0
ch1_20220315145016.mat,703725.0
ch2_20220315145016.mat,703415.0
ch3_20220315145016.mat,703402.0
ch4_20220315145016.mat,703448.0
ch5_20220315145016.mat,703236.0
ch6_20220315145016.mat,703174.0
ch7_20220315145016.mat,703286.0
ch8_20220315145016.mat,703294.0
ch9_20220315145016.mat,703433.0
ch10_20220315145016.mat,703520.0
ch11_20220315145016.mat,703715.0
ch12_20220315145016.mat,704091.0
ch1_20220315145016.mat,764723.0
ch2_20220315145016.mat,764438.0
ch3_20220315145016.mat,764308.0
ch4_20220315145016.mat,764263.0
ch5_20220315145016.mat,764148.0
ch6_20220315145016.mat,764089.0
ch7_20220315145016.mat,764215.0
ch8_20220315145016.mat,764299.0
ch9_20220315145016.mat,764540.0
ch10_20220315145016.mat,764454.0
ch11_20220315145016.mat,764502.0
ch12_20220315145016.mat,764728.0
ch1_20220315145016.mat,1228151.0
ch2_20220315145016.mat,1227789.0
ch3_20220315145016.mat,1227765.0
ch4_20220315145016.mat,1227623.0
ch5_20220315145016.mat,1227450.0
ch6_20220315145016.mat,1227459.0
ch7_20220315145016.mat,1227489.0
ch8_20220315145016.mat,1227568.0
ch9_20220315145016.mat,1227680.0
ch10_20220315145016.mat,1227762.0
ch11_20220315145016.mat,1227935.0
ch12_20220315145016.mat,1228036.0
ch1_20220315145016.mat,2182527.0
ch2_20220315145016.mat,2182222.0
ch3_20220315145016.mat,2182133.0
ch4_20220315145016.mat,2182164.0
ch5_20220315145016.mat,2182010.0
ch6_20220315145016.mat,2181920.0
ch7_20220315145016.mat,2182080.0
ch8_20220315145016.mat,2182173.0
ch9_20220315145016.mat,2182265.0
ch10_20220315145016.mat,2182287.0
ch11_20220315145016.mat,2182457.0
ch12_20220315145016.mat,2182525.0
ch1_20220315145016.mat,2450673.0
ch2_20220315145016.mat,2450570.0
ch3_20220315145016.mat,2450494.0
ch4_20220315145016.mat,2450446.0
ch5_20220315145016.mat,2450346.0
ch6_20220315145016.mat,2450294.0
ch7_20220315145016.mat,2450436.0
ch8_20220315145016.mat,2450439.0
ch9_20220315145016.mat,2450555.0
ch10_20220315145016.mat,2450568.0
ch11_20220315145016.mat,2450623.0
ch12_20220315145016.mat,2450777.0
ch1_20220315145017.mat,1073230.0
ch2_20220315145017.mat,1072800.0
ch3_20220315145017.mat,1072730.0
ch4_20220315145017.mat,1072690.0
ch5_20220315145017.mat,1072630.0
ch6_20220315145017.mat,1072460.0
ch7_20220315145017.mat,1073452.0
ch8_20220315145017.mat,1072700.0
ch9_20220315145017.mat,1072910.0
ch10_20220315145017.mat,1073110.0
ch11_20220315145017.mat,1073010.0
ch12_20220315145017.mat,1073190.0
ch1_20220315145017.mat,1265824.0
ch2_20220315145017.mat,1265502.0
ch3_20220315145017.mat,1265422.0
ch4_20220315145017.mat,1265471.0
ch5_20220315145017.mat,1265270.0
ch6_20220315145017.mat,1265030.0
ch7_20220315145017.mat,1265320.0
ch8_20220315145017.mat,1265400.0
ch9_20220315145017.mat,1265480.0
ch10_20220315145017.mat,1265570.0
ch11_20220315145017.mat,1265757.0
ch12_20220315145017.mat,1265869.0
ch1_20220315145017.mat,1683065.0
ch2_20220315145017.mat,1682762.0
ch3_20220315145017.mat,1682695.0
ch4_20220315145017.mat,1682669.0
ch5_20220315145017.mat,1682675.0
ch6_20220315145017.mat,1682409.0
ch7_20220315145017.mat,1682805.0
ch8_20220315145017.mat,1682637.0
ch9_20220315145017.mat,1682874.0
ch10_20220315145017.mat,1682794.0
ch11_20220315145017.mat,1683121.0
ch12_20220315145017.mat,1683142.0
ch1_20220315145017.mat,2134883.0
ch2_20220315145017.mat,2134507.0
ch3_20220315145017.mat,2134630.0
ch4_20220315145017.mat,2134504.0
ch5_20220315145017.mat,2134396.0
ch6_20220315145017.mat,2134265.0
ch7_20220315145017.mat,2134337.0
ch8_20220315145017.mat,2134446.0
ch9_20220315145017.mat,2134532.0
ch10_20220315145017.mat,2134622.0
ch11_20220315145017.mat,2134803.0
ch12_20220315145017.mat,2134960.0
ch1_20220315145018.mat,143957.0
ch2_20220315145018.mat,143719.0
ch3_20220315145018.mat,143669.0
ch4_20220315145018.mat,143570.0
ch5_20220315145018.mat,143485.0
ch6_20220315145018.mat,143360.0
ch7_20220315145018.mat,143359.0
ch8_20220315145018.mat,143519.0
ch9_20220315145018.mat,143596.0
ch10_20220315145018.mat,143689.0
ch11_20220315145018.mat,143972.0
ch12_20220315145018.mat,143942.0
ch1_20220315145018.mat,817581.0
ch2_20220315145018.mat,817294.0
ch3_20220315145018.mat,817231.0
ch4_20220315145018.mat,817170.0
ch5_20220315145018.mat,817109.0
ch6_20220315145018.mat,817045.0
ch7_20220315145018.mat,817386.0
ch8_20220315145018.mat,817187.0
ch9_20220315145018.mat,817313.0
ch10_20220315145018.mat,817418.0
ch11_20220315145018.mat,817482.0
ch12_20220315145018.mat,817716.0
ch1_20220315145018.mat,2779663.0
ch2_20220315145018.mat,2779408.0
ch3_20220315145018.mat,2779320.0
ch4_20220315145018.mat,2779309.0
ch5_20220315145018.mat,2779199.0
ch6_20220315145018.mat,2779153.0
ch7_20220315145018.mat,2779415.0
ch8_20220315145018.mat,2779301.0
ch9_20220315145018.mat,2779438.0
ch10_20220315145018.mat,2779507.0
ch11_20220315145018.mat,2779611.0
ch12_20220315145018.mat,2779772.0
ch1_20220315145019.mat,58557.0
ch2_20220315145019.mat,58126.0
ch3_20220315145019.mat,59130.0
ch4_20220315145019.mat,58057.0
ch5_20220315145019.mat,58990.0
ch6_20220315145019.mat,58914.0
ch7_20220315145019.mat,59078.0
ch8_20220315145019.mat,59051.0
ch9_20220315145019.mat,58916.0
ch10_20220315145019.mat,59274.0
ch11_20220315145019.mat,59296.0
ch12_20220315145019.mat,59432.0
ch1_20220315145019.mat,1760510.0
ch2_20220315145019.mat,1760356.0
ch3_20220315145019.mat,1760351.0
ch4_20220315145019.mat,1760259.0
ch5_20220315145019.mat,1760156.0
ch6_20220315145019.mat,1760121.0
ch7_20220315145019.mat,1760215.0
ch8_20220315145019.mat,1760242.0
ch9_20220315145019.mat,1760365.0
ch10_20220315145019.mat,1760441.0
ch11_20220315145019.mat,1760422.0
ch12_20220315145019.mat,1760686.0
ch1_20220315145019.mat,2035656.0
ch2_20220315145019.mat,2035470.0
ch3_20220315145019.mat,2035331.0
ch4_20220315145019.mat,2035208.0
ch5_20220315145019.mat,2035090.0
ch6_20220315145019.mat,2035088.0
ch8_20220315145019.mat,2035124.0
ch9_20220315145019.mat,2035209.0
ch10_20220315145019.mat,2035365.0
ch11_20220315145019.mat,2035530.0
ch12_20220315145019.mat,2035576.0
ch1_20220315145019.mat,2090869.0
ch2_20220315145019.mat,2090487.0
ch3_20220315145019.mat,2090556.0
ch4_20220315145019.mat,2090459.0
ch5_20220315145019.mat,2090388.0
ch6_20220315145019.mat,2090259.0
ch7_20220315145019.mat,2090544.0
ch8_20220315145019.mat,2090512.0
ch9_20220315145019.mat,2090592.0
ch10_20220315145019.mat,2090683.0
ch11_20220315145019.mat,2090815.0
ch12_20220315145019.mat,2091010.0
ch1_20220315145019.mat,2918174.0
ch2_20220315145019.mat,2917863.0
ch3_20220315145019.mat,2917834.0
ch4_20220315145019.mat,2917704.0
ch5_20220315145019.mat,2917670.0
ch6_20220315145019.mat,2917580.0
ch8_20220315145019.mat,2917760.0
ch9_20220315145019.mat,2917942.0
ch10_20220315145019.mat,2918027.0
ch11_20220315145019.mat,2918092.0
ch12_20220315145019.mat,2918349.0
ch1_20220315145020.mat,183929.0
ch2_20220315145020.mat,183444.0
ch3_20220315145020.mat,183480.0
ch4_20220315145020.mat,183351.0
ch5_20220315145020.mat,183291.0
ch6_20220315145020.mat,183231.0
ch8_20220315145020.mat,183361.0
ch9_20220315145020.mat,183512.0
ch10_20220315145020.mat,183745.0
ch11_20220315145020.mat,183768.0
ch12_20220315145020.mat,183987.0
ch1_20220315145020.mat,385619.0
ch5_20220315145020.mat,384852.0
ch8_20220315145020.mat,385038.0
ch9_20220315145020.mat,385076.0
ch10_20220315145020.mat,385294.0
ch11_20220315145020.mat,385398.0
ch12_20220315145020.mat,385978.0
ch1_20220315145020.mat,591354.0
ch2_20220315145020.mat,590900.0
ch3_20220315145020.mat,590884.0
ch4_20220315145020.mat,590779.0
ch5_20220315145020.mat,590713.0
ch6_20220315145020.mat,590651.0
ch8_20220315145020.mat,590818.0
ch9_20220315145020.mat,591077.0
ch10_20220315145020.mat,591198.0
ch11_20220315145020.mat,591208.0
ch12_20220315145020.mat,591475.0
ch1_20220315145020.mat,1466447.0
ch2_20220315145020.mat,1466364.0
ch3_20220315145020.mat,1466289.0
ch4_20220315145020.mat,1466194.0
ch5_20220315145020.mat,1466073.0
ch6_20220315145020.mat,1466082.0
ch7_20220315145020.mat,1466171.0
ch8_20220315145020.mat,1466198.0
ch9_20220315145020.mat,1466282.0
ch10_20220315145020.mat,1466493.0
ch11_20220315145020.mat,1466584.0
ch12_20220315145020.mat,1466787.0
ch4_20220315145020.mat,2035330.0
ch6_20220315145020.mat,2035440.0
ch7_20220315145020.mat,2035320.0
ch8_20220315145020.mat,2035370.0
ch9_20220315145020.mat,2035400.0
ch10_20220315145020.mat,2035630.0
ch11_20220315145020.mat,2035750.0
ch12_20220315145020.mat,2035840.0
ch1_20220315145020.mat,2164870.0
ch2_20220315145020.mat,2164517.0
ch3_20220315145020.mat,2164478.0
ch4_20220315145020.mat,2164405.0
ch5_20220315145020.mat,2164254.0
ch8_20220315145020.mat,2164341.0
ch9_20220315145020.mat,2164601.0
ch10_20220315145020.mat,2164663.0
ch11_20220315145020.mat,2164599.0
ch12_20220315145020.mat,2165098.0
ch1_20220315145020.mat,2578668.0
ch2_20220315145020.mat,2578339.0
ch3_20220315145020.mat,2578256.0
ch4_20220315145020.mat,2578198.0
